Unnamed: 0,Open,Actual,Predict,Absolute Error,Percent_Error,Actual Diff,Predict Diff,Actual Direction,Predict Direction,COUNTER
7079,5.9099998474121085,6.070000171661378,5.849693726520147,0.22030644514122955,3.6294306245617616,0.16000032424926935,-0.060306120891960184,UP,DOWN,0
7080,6.139999866485598,6.25,6.077346806623499,0.17265319337650098,2.762451094024016,0.1100001335144034,-0.06265305986209757,UP,DOWN,0
7081,6.139999866485598,6.289999961853027,6.077346806623499,0.21265315522952832,3.3808132991924684,0.15000009536743075,-0.06265305986209757,UP,DOWN,0
7082,6.369999885559082,6.340000152587892,6.304999886726847,0.03500026586104532,0.5520546532914317,-0.029999732971190518,-0.06499999883223584,DOWN,DOWN,1
7083,6.340000152587892,6.1500000953674325,6.275306273479853,0.12530617811241918,2.0374987995009577,-0.19000005722045896,-0.06469387910803981,DOWN,DOWN,1
7084,6.119999885559082,5.840000152587892,6.05755090713501,0.21755075454711825,3.7251840558722336,-0.2799997329711905,-0.062448978424072266,DOWN,DOWN,1
7085,5.630000114440918,5.960000038146973,5.5725511336813165,0.38744890446565616,6.500820503117281,0.3299999237060547,-0.057448980759601476,UP,DOWN,0
7086,6.230000019073486,6.070000171661378,6.16642859030743,0.09642841864605244,1.5886065225540134,-0.1599998474121085,-0.06357142876605604,DOWN,DOWN,1
7087,6.070000171661378,5.769999980926514,6.008061394399527,0.23806141347301324,4.125847734141356,-0.30000019073486417,-0.06193877726185092,DOWN,DOWN,1
7088,5.820000171661378,5.78000020980835,5.7606124148076905,0.019387795000659125,0.3354289670744143,-0.03999996185302823,-0.059387756853687364,DOWN,DOWN,1
7089,5.610000133514403,5.710000038146973,5.552755234192828,0.15724480395414453,2.7538494378920197,0.09999990463256923,-0.057244899321575275,UP,DOWN,0
7090,5.699999809265138,5.75,5.6418365459052895,0.10816345409471052,1.8811035494732264,0.050000190734862386,-0.05816326335984812,UP,DOWN,0
7091,5.309999942779541,5.179999828338623,5.2558162698940345,0.07581644155541234,1.4636379163689834,-0.13000011444091794,-0.05418367288550563,DOWN,DOWN,1
7092,4.960000038146973,5.260000228881836,4.909387792859759,0.35061243602207703,6.6656353757727835,0.3000001907348633,-0.05061224528721375,UP,DOWN,0
7093,5.130000114440918,4.900000095367432,5.077653174497644,0.177653079130212,3.6255729729101263,-0.23000001907348636,-0.05234693994327433,DOWN,DOWN,1
7094,4.980000019073486,5.300000190734863,4.929183692348246,0.3708164983866169,6.996537453618505,0.3200001716613769,-0.050816326725239946,UP,DOWN,0
7095,5.630000114440918,5.420000076293945,5.5725511336813165,0.15255105738737118,2.8145951151292534,-0.21000003814697266,-0.057448980759601476,DOWN,DOWN,1
7096,5.400000095367432,4.989999771118164,5.3448980535779675,0.3548982824598044,7.1121903554772805,-0.4100003242492676,-0.055102041789463214,DOWN,DOWN,1
7097,5.050000190734863,4.940000057220459,4.998469576543691,0.05846951932323208,1.1835934948577824,-0.1100001335144043,-0.05153061419117222,DOWN,DOWN,1
7098,5.03000020980835,4.880000114440918,4.978673677055204,0.09867356261428473,2.0219991864813585,-0.15000009536743164,-0.051326532753146914,DOWN,DOWN,1
7099,4.949999809265137,5.230000019073486,4.899489607129778,0.3305104119437079,6.3195107215747015,0.2800002098083496,-0.050510202135358284,UP,DOWN,0
7100,5.010000228881836,5.1599998474121085,4.958877777566715,0.20112206984539327,3.8977146471479434,0.14999961853027255,-0.05112245131512072,UP,DOWN,0
7101,5.0,4.2899999618530265,4.948979591836736,0.6589796299837083,15.360830672340336,-0.7100000381469735,-0.05102040816326525,DOWN,DOWN,1
7102,4.489999771118164,5.25,4.4441834469230805,0.8058165530769195,15.348886725274653,0.7600002288818359,-0.04581632419508352,UP,DOWN,0
7103,4.550000190734863,4.739999771118164,4.503571617360016,0.23642815375814674,4.987935974148231,0.1899995803833008,-0.04642857337484596,UP,DOWN,0
7104,4.599999904632568,4.139999866485597,4.553061130095501,0.4130612636099045,9.977325529736015,-0.4600000381469718,-0.046938774537067296,DOWN,DOWN,1
7105,4.320000171661377,4.53000020980835,4.275918537256668,0.25408167255168035,5.6088666839693095,0.21000003814697266,-0.044081634404707686,UP,DOWN,0
7106,4.260000228881837,4.230000019073486,4.216530838791206,0.01346918028228039,0.3184203362067738,-0.030000209808350494,-0.04346939009063089,DOWN,DOWN,1
7107,5.269999980926514,4.590000152587892,5.21622447091706,0.6262243183291679,13.643230882598033,-0.6799998283386222,-0.05377551000945413,DOWN,DOWN,1
7108,4.449999809265137,4.050000190734863,4.404591647946106,0.3545914572112414,8.755344210166607,-0.39999961853027344,-0.045408161319032025,DOWN,DOWN,1
7109,4.2199997901916495,4.0399999618530265,4.176938567842755,0.1369386059897284,3.389569487196697,-0.17999982833862305,-0.04306122234889465,DOWN,DOWN,1
7110,3.8499999046325684,3.809999942779541,3.8107141913199913,0.0007142485404494359,0.01874668113323813,-0.0399999618530269,-0.03928571331257746,DOWN,DOWN,1
7111,4.239999771118163,4.2100000381469735,4.196734467331243,0.013265570815730321,0.3150966911052368,-0.02999973297118963,-0.04326530378691995,DOWN,DOWN,1
7112,4.5,4.269999980926514,4.454081632653062,0.18408165172654734,4.311045727138502,-0.23000001907348636,-0.045918367346938986,DOWN,DOWN,1
7113,4.269999980926514,3.910000085830689,4.226428552549712,0.31642846671902314,8.092799482683315,-0.35999989509582475,-0.04357142837680161,DOWN,DOWN,1
7114,4.010000228881837,4.119999885559082,3.969081859199368,0.15091802635971294,3.663058993974546,0.1099996566772452,-0.040918369682467766,UP,DOWN,0
7115,4.400000095367432,4.2100000381469735,4.355102135210621,0.1451020970636474,3.446605599735669,-0.1900000572204581,-0.04489796015681069,DOWN,DOWN,1
7116,4.25,4.110000133514403,4.206632653061225,0.09663251954682116,2.3511561169754045,-0.1399998664855966,-0.04336734693877542,DOWN,DOWN,1
7117,4.030000209808351,3.910000085830689,3.988877758687857,0.07887767285716807,2.0173317423447146,-0.12000012397766158,-0.041122451120493515,DOWN,DOWN,1
7118,3.859999895095825,3.619999885559082,3.820612141064235,0.20061225550515305,5.541775189149488,-0.2400000095367432,-0.039387754031590116,DOWN,DOWN,1
7119,3.619999885559082,3.2799999713897705,3.5830611112166424,0.3030611398268719,9.239668977754949,-0.3399999141693115,-0.03693877434243964,DOWN,DOWN,1
7120,2.9100000858306885,3.0299999713897705,2.8803062074038452,0.1496937639859257,4.940388297009311,0.11999988555908205,-0.029693878426843682,UP,DOWN,0
7121,2.9600000381469727,2.940000057220459,2.9297959561250653,0.010204101095394158,0.3470782617957273,-0.019999980926513672,-0.03020408202190783,DOWN,DOWN,1
7122,3.130000114440918,2.8399999141693115,3.0980613377629496,0.25806142359363804,9.08667011946442,-0.29000020027160645,-0.031938776677968406,DOWN,DOWN,1
7123,3.0,2.9800000190734863,2.9693877551020407,0.010612263971445657,0.3561162383732173,-0.019999980926513672,-0.030612244897959332,DOWN,DOWN,1
7124,3.2000000476837163,3.559999942779541,3.1673469859726584,0.3926529568068831,11.029577615675787,0.35999989509582475,-0.032653061711058314,UP,DOWN,0
7125,3.4000000953674316,3.5,3.3653062168432744,0.13469378315672564,3.848393804477875,0.09999990463256793,-0.03469387852415773,UP,DOWN,0
7126,3.5899999141693115,3.609999895095825,3.5533672619839103,0.05663263311191491,1.5687710459174855,0.019999980926513672,-0.03663265218540124,UP,DOWN,0
7127,3.8199999332427983,3.799999952316284,3.78102034208726,0.018979610229024058,0.4994634333470207,-0.01999998092651456,-0.03897959115553862,DOWN,DOWN,1
7128,3.6800000667572017,3.549999952316284,3.6424490456678416,0.09244909335155872,2.604199847699661,-0.13000011444091794,-0.03755102108935926,DOWN,DOWN,1
7129,3.470000028610228,3.1700000762939453,3.434591865052982,0.2645917887590365,8.346743924005562,-0.2999999523162837,-0.03540816355724718,DOWN,DOWN,1
7130,3.25,3.1600000858306885,3.216836734693877,0.056836648863189065,1.7986280797282976,-0.08999991416931152,-0.033163265306122465,DOWN,DOWN,1
7131,3.2899999618530287,3.0399999618530287,3.2564285336708534,0.21642857181782604,7.119361004396273,-0.25,-0.033571428182173964,DOWN,DOWN,1
7132,3.009999990463257,2.9600000381469727,2.979285704846285,0.0192856666993122,0.6515427854989307,-0.04999995231628418,-0.03071428561697198,DOWN,DOWN,1
7133,2.869999885559082,2.5699999332427983,2.840714172441132,0.27071423919833393,10.533628257987914,-0.2999999523162837,-0.029285713117949808,DOWN,DOWN,1
7134,2.7100000381469727,2.700000047683716,2.682346976533228,0.01765307115048786,0.6538174384712376,-0.009999990463256836,-0.0276530616137447,DOWN,DOWN,1
7135,2.6500000953674316,2.4300000667572017,2.622959278067764,0.19295921131056248,7.940708066237367,-0.2200000286102304,-0.027040817299667896,DOWN,DOWN,1
7136,2.5,2.5,2.474489795918368,0.025510204081632626,1.020408163265305,0.0,-0.025510204081632626,,DOWN,0
7137,2.6800000667572017,2.5,2.6526531273004954,0.1526531273004954,6.106125092019816,-0.1800000667572017,-0.0273469394567063,DOWN,DOWN,1
7138,2.509999990463257,2.1199998855590816,2.4843877456626107,0.3643878601035295,17.188107536498002,-0.3900001049041753,-0.025612244800645726,DOWN,DOWN,1
7139,2.0999999046325684,1.9099999666213991,2.078571334177134,0.168571367555735,8.825726204274288,-0.1899999380111692,-0.021428570455434226,DOWN,DOWN,1
7140,1.9900000095367432,1.820000052452088,1.9696938869904501,0.14969383453836227,8.224935726605043,-0.16999995708465554,-0.02030612254629327,DOWN,DOWN,1
7141,1.8999999761581416,1.8600000143051147,1.8806122212993848,0.020612206994270462,1.1081831632120211,-0.03999996185302712,-0.019387754858756656,DOWN,DOWN,1
7142,1.919999957084656,1.7999999523162842,1.9004081207878736,0.10040816847158962,5.578231729527656,-0.1200000047683718,-0.019591836296782184,DOWN,DOWN,1
7143,1.850000023841858,2.1300001144409184,1.8311224725781656,0.2988776418627528,14.031813418057116,0.2800000905990603,-0.018877551263692505,UP,DOWN,0
7144,2.200000047683716,2.359999895095825,2.1775510676053105,0.18244882749051472,7.73088286442939,0.15999984741210938,-0.022448980078405345,UP,DOWN,0
7145,2.309999942779541,2.0,2.2864285147919947,0.2864285147919947,14.321425739599734,-0.309999942779541,-0.0235714279875463,DOWN,DOWN,1
7146,2.0999999046325684,2.0299999713897705,2.078571334177134,0.048571362787363626,2.392678003542576,-0.06999993324279785,-0.021428570455434226,DOWN,DOWN,1
7147,1.9500000476837158,2.200000047683716,1.930102088013474,0.26989795967024177,12.268088810016415,0.24999999999999975,-0.019897959670241997,UP,DOWN,0
7148,2.0,2.0799999237060547,1.9795918367346936,0.10040808697136083,4.827312050687868,0.07999992370605469,-0.020408163265306145,UP,DOWN,0
7149,2.049999952316284,2.1300001144409184,2.029081585455914,0.10091852898500432,4.737958852715526,0.08000016212463422,-0.020918366860370075,UP,DOWN,0
7150,2.25,2.0999999046325684,2.2270408163265305,0.12704091169396214,6.049567498251394,-0.15000009536743164,-0.022959183673469497,DOWN,DOWN,1
7151,2.049999952316284,2.2699999809265137,2.029081585455914,0.2409183954705996,10.613145264092351,0.2200000286102295,-0.020918366860370075,UP,DOWN,0
7152,2.2699999809265137,2.200000047683716,2.2468367158150184,0.046836668131302606,2.128939414370236,-0.06999993324279785,-0.023163265111495246,DOWN,DOWN,1
7153,2.1700000762939453,2.200000047683716,2.1478572183725784,0.05214282931113745,2.3701285536805496,0.029999971389770508,-0.022142857921366943,UP,DOWN,0
7154,2.1099998950958248,2.2799999713897705,2.088469283921377,0.19153068746839308,8.400468854025723,0.17000007629394576,-0.021530611174447326,UP,DOWN,0
7155,2.259999990463257,2.2100000381469727,2.2369387660707747,0.02693872792380203,1.2189469438375868,-0.04999995231628418,-0.02306122439248215,DOWN,DOWN,1
7156,2.2799999713897705,2.25,2.2567346655592626,0.006734665559262609,0.29931846930056044,-0.029999971389770508,-0.0232653058305079,DOWN,DOWN,1
7157,2.2100000381469727,2.2899999618530282,2.1874490173495547,0.10255094450347313,4.4782072581560515,0.07999992370605513,-0.022551020797418,UP,DOWN,0
7158,2.259999990463257,2.2300000190734863,2.2369387660707747,0.0069387469972883595,0.3111545712080867,-0.029999971389770508,-0.02306122439248215,DOWN,DOWN,1
7159,2.3299999237060547,2.2699999809265137,2.306224414280482,0.036224433353968966,1.5957900290018396,-0.059999942779541016,-0.02377550942557205,DOWN,DOWN,1
7160,2.259999990463257,2.0199999809265137,2.2369387660707747,0.216938785144261,10.739543920429034,-0.2400000095367432,-0.02306122439248215,DOWN,DOWN,1
7161,2.0699999332427983,1.9600000381469729,2.0488774849444025,0.0888774467974296,4.534563523858718,-0.10999989509582543,-0.021122448298395824,DOWN,DOWN,1
7162,1.9800000190734863,1.9900000095367432,1.9597959372462062,0.03020407229053723,1.5177925701401636,0.009999990463256836,-0.0202040818272804,UP,DOWN,0
7163,2.0999999046325684,2.1800000667572017,2.078571334177134,0.10142873258006756,4.6526940125715255,0.08000016212463333,-0.021428570455434226,UP,DOWN,0
7164,2.259999990463257,2.0999999046325684,2.2369387660707747,0.13693886143820633,6.52089845985808,-0.16000008583068848,-0.02306122439248215,DOWN,DOWN,1
7165,2.1300001144409184,2.2100000381469727,2.108265419395603,0.10173461875136967,4.6033763346299095,0.07999992370605424,-0.021734695045315444,UP,DOWN,0
7166,2.200000047683716,2.1600000858306885,2.1775510676053105,0.017550981774622,0.8125454202411422,-0.039999961853027344,-0.022448980078405345,DOWN,DOWN,1
7167,2.190000057220459,2.380000114440918,2.1676531178610667,0.21234699657985126,8.922142284423098,0.19000005722045896,-0.02234693935939225,UP,DOWN,0
7168,2.369999885559082,2.6700000762939453,2.345816213257459,0.3241838630364864,12.141717369778695,0.3000001907348633,-0.024183672301623105,UP,DOWN,0
7169,2.75,2.7799999713897705,2.721938775510204,0.05806119587956626,2.0885322473777026,0.029999971389770508,-0.028061224489795755,UP,DOWN,0
7170,2.720000028610229,2.6600000858306885,2.692244926277472,0.03224484044678322,1.2122120077568912,-0.05999994277954057,-0.027755102332757357,DOWN,DOWN,1
7171,2.640000104904175,2.740000009536743,2.61306132832352,0.12693868121322316,4.632798568299455,0.09999990463256836,-0.0269387765806548,UP,DOWN,0
7172,2.7899999618530287,2.690000057220459,2.7615305744871805,0.07153051726672155,2.6591269793738617,-0.0999999046325688,-0.02846938736584725,DOWN,DOWN,1
7173,2.690000057220459,2.5199999809265137,2.6625510770447405,0.14255109611822636,5.656789571316402,-0.1700000762939453,-0.02744898017571895,DOWN,DOWN,1
7174,2.4200000762939453,2.380000114440918,2.3953061979644152,0.015306083523497271,0.6431127221644188,-0.039999961853027344,-0.024693878329530072,DOWN,DOWN,1
7175,2.2899999618530282,2.150000095367432,2.2666326153035072,0.11663251993607515,5.424768128493632,-0.1399998664855957,-0.02336734654952055,DOWN,DOWN,1
7176,2.150000095367432,2.259999990463257,2.128061318884091,0.13193867157916594,5.837994342297366,0.10999989509582477,-0.021938776483341197,UP,DOWN,0
7177,2.3199999332427983,2.2899999618530282,2.2963264645362393,0.00632650268321111,0.2762664973187081,-0.029999971389770508,-0.0236734687065594,DOWN,DOWN,1
7178,2.2300000190734863,2.0,2.2072449168380426,0.20724491683804255,10.362245841902132,-0.23000001907348636,-0.022755102235443747,DOWN,DOWN,1
7179,2.049999952316284,2.25,2.029081585455914,0.2209184145440859,9.818596201959373,0.20000004768371585,-0.020918366860370075,UP,DOWN,0
7180,2.150000095367432,2.0199999809265137,2.128061318884091,0.10806133795757722,5.3495712365310375,-0.1300001144409184,-0.021938776483341197,DOWN,DOWN,1
7181,1.8600000143051147,2.0699999332427983,1.8410204223224091,0.2289795109203889,11.061812478499776,0.20999991893768355,-0.018979591982705383,UP,DOWN,0
7182,2.0799999237060547,2.009999990463257,2.0587754346886458,0.04877544422538893,2.4266390277020533,-0.06999993324279785,-0.021224489017408917,DOWN,DOWN,1
7183,2.059999942779541,2.1400001049041752,2.038979535200158,0.1010205697040174,4.7205871379403925,0.08000016212463422,-0.021020407579383168,UP,DOWN,0
7184,2.2300000190734863,2.3499999046325684,2.2072449168380426,0.14275498779452578,6.0746805782039415,0.11999988555908205,-0.022755102235443747,UP,DOWN,0
7185,2.2899999618530282,2.200000047683716,2.2666326153035072,0.06663256761979143,3.028753007980429,-0.08999991416931198,-0.02336734654952055,DOWN,DOWN,1
7186,2.220000028610229,2.190000057220459,2.1973469670937984,0.007346909873338968,0.33547532791682405,-0.029999971389770064,-0.02265306151643109,DOWN,DOWN,1
7187,2.150000095367432,2.150000095367432,2.128061318884091,0.021938776483341197,1.0204081632653084,0.0,-0.021938776483341197,,DOWN,0
7188,2.1600000858306885,2.2100000381469727,2.137959268628334,0.07204076951863803,3.259763270368192,0.04999995231628418,-0.022040817202353846,UP,DOWN,0
7189,2.220000028610229,2.2699999809265137,2.1973469670937984,0.07265301383271572,3.2005733234879576,0.049999952316284624,-0.02265306151643109,UP,DOWN,0
7190,2.259999990463257,2.359999895095825,2.2369387660707747,0.12306112902505052,5.214454851492854,0.09999990463256836,-0.02306122439248215,UP,DOWN,0
7191,2.4200000762939453,2.4100000858306885,2.3953061979644152,0.014693887866273238,0.6097048690024627,-0.009999990463256836,-0.024693878329530072,DOWN,DOWN,1
7192,2.359999895095825,2.359999895095825,2.3359182635132147,0.024081631582610445,1.0204081632653057,0.0,-0.024081631582610445,,DOWN,0
7193,2.359999895095825,2.1099998950958248,2.3359182635132147,0.22591836841739002,10.707032210877431,-0.25000000000000044,-0.024081631582610445,DOWN,DOWN,1
7194,2.1600000858306885,2.150000095367432,2.137959268628334,0.012040826739097454,0.5600384281396831,-0.009999990463256392,-0.022040817202353846,DOWN,DOWN,1
7195,2.1800000667572017,2.2799999713897705,2.1577551681168217,0.1222448032729484,5.3616142459174805,0.0999999046325688,-0.0222448986403796,UP,DOWN,0
7196,2.299999952316284,2.4200000762939453,2.2765305650477505,0.14346951124619478,5.928492013351831,0.12000012397766112,-0.023469387268533648,UP,DOWN,0
7197,2.299999952316284,2.369999885559082,2.2765305650477505,0.0934693205113315,3.9438533765701904,0.06999993324279785,-0.023469387268533648,UP,DOWN,0
7198,2.3499999046325684,2.200000047683716,2.3260203137689706,0.12602026608525474,5.728193788810867,-0.14999985694885254,-0.0239795908635978,DOWN,DOWN,1
7199,2.299999952316284,2.1199998855590816,2.2765305650477505,0.15653067948866894,7.383523015964174,-0.1800000667572026,-0.023469387268533648,DOWN,DOWN,1
7200,2.0699999332427983,2.0299999713897705,2.0488774849444025,0.018877513554631964,0.9299267891963624,-0.03999996185302779,-0.021122448298395824,DOWN,DOWN,1
7201,2.0899999141693115,2.0199999809265137,2.06867338443289,0.04867340350637628,2.4095744537607002,-0.06999993324279785,-0.021326529736421573,DOWN,DOWN,1
7202,2.049999952316284,2.1199998855590816,2.029081585455914,0.09091830010316747,4.288599292975467,0.06999993324279741,-0.020918366860370075,UP,DOWN,0
7203,2.1300001144409184,2.220000028610229,2.108265419395603,0.11173460921462608,5.033090440299432,0.08999991416931064,-0.021734695045315444,UP,DOWN,0
7204,2.259999990463257,2.0899999141693115,2.2369387660707747,0.14693885190146316,7.0305673653515575,-0.1700000762939453,-0.02306122439248215,DOWN,DOWN,1
7205,2.0799999237060547,2.1800000667572017,2.0587754346886458,0.12122463206855595,5.56076276863974,0.10000014305114703,-0.021224489017408917,UP,DOWN,0
7206,2.1300001144409184,2.009999990463257,2.108265419395603,0.09826542893234612,4.888827333262738,-0.12000012397766158,-0.021734695045315444,DOWN,DOWN,1
7207,2.1400001049041752,2.0699999332427983,2.1181633691398467,0.04816343589704841,2.3267361087107403,-0.07000017166137695,-0.02183673576432854,DOWN,DOWN,1
7208,2.150000095367432,2.299999952316284,2.128061318884091,0.1719386334321933,7.475592912905816,0.1499998569488521,-0.021938776483341197,UP,DOWN,0
7209,2.2100000381469727,2.1600000858306885,2.1874490173495547,0.027448931518866185,1.2707838161177631,-0.04999995231628418,-0.022551020797418,DOWN,DOWN,1
7210,2.190000057220459,2.1400001049041752,2.1676531178610667,0.027653012956891487,1.2921968038001443,-0.049999952316283736,-0.02234693935939225,DOWN,DOWN,1
7211,2.1099998950958248,2.1400001049041752,2.088469283921377,0.05153082098279782,2.4079821708749525,0.030000209808350494,-0.021530611174447326,UP,DOWN,0
7212,2.2100000381469727,2.3199999332427983,2.1874490173495547,0.13255091589324364,5.713401711523738,0.10999989509582564,-0.022551020797418,UP,DOWN,0
7213,2.3299999237060547,2.309999942779541,2.306224414280482,0.003775528499058378,0.16344279621563187,-0.019999980926513672,-0.02377550942557205,DOWN,DOWN,1
7214,2.299999952316284,2.4000000953674316,2.2765305650477505,0.12346953031968155,5.1445635588934735,0.1000001430511479,-0.023469387268533648,UP,DOWN,0
7215,2.390000104904175,2.5199999809265137,2.365612348731683,0.15438763219483054,6.126493387435176,0.12999987602233887,-0.02438775617249167,UP,DOWN,0
7216,2.509999990463257,2.4800000190734863,2.4843877456626107,0.004387726589124785,0.17692445787819044,-0.029999971389770508,-0.025612244800645726,DOWN,DOWN,1
7217,2.4800000190734863,2.759999990463257,2.4546938964298795,0.3053060940333774,11.061815039431677,0.2799999713897705,-0.02530612264360688,UP,DOWN,0
7218,2.759999990463257,2.970000028610228,2.731836725254448,0.23816330335578104,8.018966365708296,0.2100000381469722,-0.02816326520880885,UP,DOWN,0
7219,3.0399999618530287,2.9600000381469727,3.0089795540790174,0.04897951593204475,1.6547133547574897,-0.07999992370605513,-0.03102040777401038,DOWN,DOWN,1
7220,2.970000028610228,2.6700000762939453,2.939693905869308,0.2696938295753628,10.100892204831222,-0.2999999523162837,-0.030306122740920927,DOWN,DOWN,1
7221,2.869999885559082,3.0199999809265137,2.840714172441132,0.17928580848538145,5.936616212506659,0.15000009536743164,-0.029285713117949808,UP,DOWN,0
7222,2.9600000381469727,3.140000104904175,2.9297959561250653,0.21020414877911,6.6943994189938065,0.18000006675720215,-0.03020408202190783,UP,DOWN,0
7223,3.2100000381469727,3.1700000762939453,3.1772449357169013,0.00724485942295594,0.228544455791494,-0.039999961853027344,-0.0327551024300714,DOWN,DOWN,1
7224,3.299999952316284,3.559999942779541,3.2663264834150962,0.2936734593644439,8.249254609120934,0.2599999904632573,-0.03367346890118661,UP,DOWN,0
7225,3.4300000667572017,3.369999885559082,3.3950000660760056,0.025000180516923542,0.7418451443886628,-0.06000018119811967,-0.03500000068119613,DOWN,DOWN,1
